Time(Fw)[msec],Interval(Fw)[msec],Sampling(App)[msec],0xDF0,0xDF1,0xDF2,0xDF3,0xDF4,0xDF5,0xDF6,0xDF7,
332172,45,44.8,0,-0.290283203125,-0.0227813720703125,0,99.5,1,6,0,
332202,30,29.6,0,-0.2626953125,-0.0191650390625,0,99.5,1,6,0,
332232,30,30.3,0,-0.2384033203125,-0.0161285400390625,0,99.5,1,6,0,
332262,30,29.6,0,-0.2120361328125,-0.01457977294921875,0,99.5,1,6,0,
332307,45,30,0,-0.1630859375,-0.016143798828125,0,99.5,1,6,0,
332337,30,45.9,0,-0.1258544921875,-0.019256591796875,0,99.5,1,6,0,
332367,30,33.2,0,-0.0845947265625,-0.02392578125,0,99.5,1,6,0,
332412,45,28.6,0,-0.01922607421875,-0.03271484375,0,99.5,1,6,0,
332442,30,43.2,0,0.0250091552734375,-0.03839111328125,0,99.5,1,6,0,
332472,30,33.4,0,0.0721435546875,-0.04296875,0,99.5,1,6,0,
332502,30,29.3,0,0.12103271484375,-0.0477294921875,0,99.5,1,6,0,
332532,30,27,0,0.174072265625,-0.055267333984375,0,99.5,1,6,0,
332562,30,31.6,0,0.2293701171875,-0.06658935546875,0,99.5,1,6,0,
332592,30,29.3,0,0.27392578125,-0.08197021484375,0.04449462890625,99.5,1,6,0,
332622,30,29.1,0,0.275390625,-0.09600830078125,0.200927734375,99.5,1,6,0,
332652,30,31,0,0.222900390625,-0.10687255859375,0.458740234375,99.5,1,6,0,
332682,30,29.2,0,0.124267578125,-0.1099853515625,0.76708984375,97.9375,0,7,0,
332712,30,31.4,0,0.0008139610290527344,-0.10443115234375,1.02734375,97.9375,0,7,0,
332742,30,31.5,0,-0.14306640625,-0.08648681640625,1.234375,97.9375,0,7,0,
332787,45,29.7,0,-0.363037109375,-0.051513671875,1.427734375,97.9375,0,7,0,
332817,30,42.6,0,-0.489990234375,-0.040496826171875,1.4619140625,97.9375,0,7,0,
332862,45,32.5,0,-0.64453125,-0.05120849609375,1.384765625,97.9375,0,7,0,
332892,30,43.8,0,-0.72021484375,-0.062408447265625,1.2705078125,97.9375,0,7,0,
332922,30,29.1,0,-0.7705078125,-0.0672607421875,1.1123046875,97.9375,0,7,0,
332952,30,31.8,0,-0.79541015625,-0.0670166015625,0.92333984375,97.9375,0,7,0,
332982,30,28.4,0,-0.79638671875,-0.06378173828125,0.70556640625,97.9375,0,7,0,
333012,30,30.3,0,-0.77978515625,-0.061004638671875,0.460205078125,97.9375,0,7,0,
333042,30,31,0,-0.755859375,-0.06060791015625,0.2177734375,97.9375,0,7,0,
333072,30,28.3,0,-0.7587890625,-0.0611572265625,0.124267578125,97.9375,0,7,0,
333102,30,29.3,0,-0.7294921875,-0.056121826171875,0.081298828125,97.9375,0,7,0,
333147,45,30.3,0,-0.6640625,-0.04583740234375,0.04754638671875,97.9375,0,7,0,
333177,30,45.2,0,-0.607421875,-0.038970947265625,0.0260772705078125,97.9375,0,7,0,
333222,45,43.7,0,-0.51123046875,-0.037384033203125,0,97.9375,0,7,0,
333267,45,47,0,-0.458740234375,-0.03668212890625,0,97.9375,1,6,0,
333312,45,45.1,0,-0.385009765625,-0.043365478515625,0,97.9375,1,6,0,
333342,30,29.8,0,-0.33349609375,-0.045623779296875,0,97.9375,1,6,0,
333372,30,29.2,0,-0.289794921875,-0.041107177734375,0,97.9375,1,6,0,
333402,30,32.9,0,-0.25634765625,-0.0335693359375,0,97.9375,1,6,0,
333432,30,28.1,0,-0.2296142578125,-0.0277557373046875,0,97.9375,1,6,0,
333462,30,32.4,0,-0.2054443359375,-0.02386474609375,0,97.9375,1,6,0,
333492,30,29.3,0,-0.178955078125,-0.021728515625,0,97.9375,1,6,0,
333522,30,31.1,0,-0.14697265625,-0.0209503173828125,0,97.9375,1,6,0,
333567,45,30,0,-0.08880615234375,-0.0213775634765625,0,97.9375,1,6,0,
333597,30,42.6,0,-0.045166015625,-0.0240325927734375,0,97.9375,1,6,0,
333627,30,29.7,0,-0.0011568069458007812,-0.0283203125,0,97.9375,1,6,0,
333657,30,29.8,0,0.044403076171875,-0.033050537109375,0,97.9375,1,6,0,
333687,30,29.4,0,0.09246826171875,-0.03680419921875,0,97.9375,1,6,0,
333717,30,30.7,0,0.1417236328125,-0.040618896484375,0,97.9375,1,6,0,
333747,30,30.4,0,0.1929931640625,-0.0469970703125,0,97.9375,1,6,0,
333777,30,29.7,0,0.2471923828125,-0.057525634765625,0,97.9375,1,6,0,
333807,30,28.6,0,0.2890625,-0.0712890625,0.050628662109375,97.9375,1,6,0,
333837,30,32.5,0,0.28955078125,-0.0830078125,0.210205078125,97.9375,1,6,0,
333867,30,30,0,0.2381591796875,-0.0919189453125,0.46630859375,97.9375,1,6,0,
333897,30,29.3,0,0.143310546875,-0.09442138671875,0.7685546875,98.6875,0,7,0,
333927,30,31.8,0,0.0274505615234375,-0.0906982421875,1.0263671875,98.6875,0,7,0,
333957,30,27.5,0,-0.1099853515625,-0.07720947265625,1.2314453125,98.6875,0,7,0,
334002,45,30.6,0,-0.3193359375,-0.050994873046875,1.4169921875,98.6875,0,7,0,
334032,30,44,0,-0.444580078125,-0.043975830078125,1.4541015625,98.6875,0,7,0,
334077,45,47.2,0,-0.607421875,-0.060760498046875,1.384765625,98.6875,0,7,0,
334107,30,31.2,0,-0.69287109375,-0.0767822265625,1.2763671875,98.6875,0,7,0,
334137,30,26.6,0,-0.75341796875,-0.08624267578125,1.123046875,98.6875,0,7,0,
334167,30,30.6,0,-0.78515625,-0.0877685546875,0.935546875,98.6875,0,7,0,
334197,30,30.1,0,-0.791015625,-0.08416748046875,0.71337890625,98.6875,0,7,0,
334227,30,29.7,0,-0.77392578125,-0.081787109375,0.45703125,98.6875,0,7,0,
334272,45,44.8,0,-0.751953125,-0.08502197265625,0.1488037109375,98.6875,0,7,0,
334302,30,29.3,0,-0.736328125,-0.0867919921875,0.09661865234375,98.6875,0,7,0,
334332,30,34.5,0,-0.69970703125,-0.089599609375,0.0675048828125,98.6875,0,7,0,
334362,30,26.3,0,-0.6513671875,-0.0908203125,0.050628662109375,98.6875,0,7,0,
334392,30,30.1,0,-0.59326171875,-0.08917236328125,0.0322265625,98.6875,0,7,0,
334422,30,30,0,-0.5234375,-0.0892333984375,0,98.6875,0,7,0,
334452,30,29.9,0,-0.488525390625,-0.0877685546875,0,98.6875,1,6,0,
334482,30,29.2,0,-0.4423828125,-0.08831787109375,0,98.6875,1,6,0,
334527,45,40.2,0,-0.364990234375,-0.08856201171875,0,98.6875,1,6,0,
334557,30,34.3,0,-0.3154296875,-0.08575439453125,0,98.6875,1,6,0,
334587,30,32.5,0,-0.27099609375,-0.08123779296875,0,98.6875,1,6,0,
334617,30,30.2,0,-0.23486328125,-0.07672119140625,0,98.6875,1,6,0,
334647,30,27.5,0,-0.203125,-0.0733642578125,0,98.6875,1,6,0,
334677,30,30.7,0,-0.17333984375,-0.07086181640625,0,98.6875,1,6,0,
334707,30,30.2,0,-0.14111328125,-0.06976318359375,0,98.6875,1,6,0,
334737,30,30,0,-0.10455322265625,-0.06915283203125,0,98.6875,1,6,0,
334767,30,30.3,0,-0.06256103515625,-0.069580078125,0,98.6875,1,6,0,
334797,30,30.2,0,-0.0174407958984375,-0.07122802734375,0,98.6875,1,6,0,
334827,30,28.5,0,0.0281524658203125,-0.073974609375,0,98.6875,1,6,0,
334857,30,31.5,0,0.0760498046875,-0.07696533203125,0,98.6875,1,6,0,
334887,30,28.8,0,0.125244140625,-0.079833984375,0,98.6875,1,6,0,
334917,30,32.4,0,0.1767578125,-0.08349609375,0,98.6875,1,6,0,
334947,30,29.5,0,0.2322998046875,-0.08953857421875,0,98.6875,1,6,0,
334992,45,27.4,0,0.30810546875,-0.1053466796875,0.03680419921875,98.6875,1,6,0,
335022,30,44.7,0,0.311767578125,-0.1168212890625,0.188720703125,98.6875,1,6,0,
335052,30,32.8,0,0.261474609375,-0.1265869140625,0.443359375,98.6875,1,6,0,
335082,30,29.6,0,0.1640625,-0.1302490234375,0.75927734375,100.4375,0,7,0,
335112,30,29.9,0,0.0457763671875,-0.1251220703125,1.03125,100.4375,0,7,0,
335142,30,30,0,-0.099853515625,-0.10723876953125,1.23828125,100.4375,0,7,0,
335172,30,28.2,0,-0.25146484375,-0.08306884765625,1.38671875,100.4375,0,7,0,
335202,30,29.7,0,-0.39306640625,-0.06488037109375,1.4638671875,100.4375,0,7,0,
335232,30,31.8,0,-0.52197265625,-0.061859130859375,1.466796875,100.4375,0,7,0,
335307,75,29.4,0,-0.7509765625,-0.093505859375,1.203125,100.4375,0,7,0,
335367,60,73.3,0,-0.802734375,-0.09722900390625,0.79296875,100.4375,0,7,0,
335397,30,61.3,0,-0.79052734375,-0.095703125,0.5400390625,100.4375,0,7,0,
335427,30,29.6,0,-0.75390625,-0.0950927734375,0.253173828125,100.4375,0,7,0,
335457,30,30.6,0,-0.7587890625,-0.095947265625,0.12115478515625,100.4375,0,7,0,
335487,30,31.1,0,-0.734375,-0.09271240234375,0.07672119140625,100.4375,0,7,0,
335517,30,30.8,0,-0.69384765625,-0.0902099609375,0.05523681640625,100.4375,0,7,0,
335547,30,31,0,-0.64306640625,-0.08221435546875,0.0460205078125,100.4375,0,7,0,
335607,60,42.9,0,-0.51171875,-0.05902099609375,0,100.4375,0,7,0,
335637,30,46.9,0,-0.478759765625,-0.055816650390625,0,100.4375,1,6,0,
335667,30,30.4,0,-0.4365234375,-0.05230712890625,0,100.4375,1,6,0,
335697,30,27.1,0,-0.387451171875,-0.050750732421875,0,100.4375,1,6,0,
335727,30,30.4,0,-0.33642578125,-0.050933837890625,0,100.4375,1,6,0,
335757,30,29.9,0,-0.287841796875,-0.050994873046875,0,100.4375,1,6,0,
335787,30,29,0,-0.246826171875,-0.047760009765625,0,100.4375,1,6,0,
335817,30,30.2,0,-0.2132568359375,-0.043060302734375,0,100.4375,1,6,0,
335847,30,30.5,0,-0.1834716796875,-0.038116455078125,0,100.4375,1,6,0,
335892,45,29.6,0,-0.1392822265625,-0.0312347412109375,0,100.4375,1,6,0,
335922,30,44.7,0,-0.10467529296875,-0.0273590087890625,0,100.4375,1,6,0,
335952,30,33.5,0,-0.064453125,-0.0236358642578125,0,100.4375,1,6,0,
335982,30,29,0,-0.0213623046875,-0.02203369140625,0,100.4375,1,6,0,
336012,30,28.5,0,0.0214080810546875,-0.02313232421875,0,100.4375,1,6,0,
336042,30,29.7,0,0.0655517578125,-0.0260772705078125,0,100.4375,1,6,0,
336072,30,29.8,0,0.11065673828125,-0.029052734375,0,100.4375,1,6,0,
336102,30,30.3,0,0.1597900390625,-0.031768798828125,0,100.4375,1,6,0,
336132,30,29.3,0,0.21484375,-0.035491943359375,0,100.4375,1,6,0,
336162,30,30.3,0,0.273193359375,-0.04180908203125,0,100.4375,1,6,0,
336192,30,32,0,0.3173828125,-0.04998779296875,0.052154541015625,100.4375,1,6,0,
336237,45,43.3,0,0.296630859375,-0.06207275390625,0.332763671875,100.4375,1,6,0,
336267,30,30.6,0,0.2186279296875,-0.06829833984375,0.6259765625,101.1875,0,7,0,
336297,30,30.2,0,0.11383056640625,-0.0726318359375,0.9111328125,101.1875,0,7,0,
336342,45,30.2,0,-0.08026123046875,-0.06689453125,1.234375,101.1875,0,7,0,
336372,30,48.1,0,-0.223876953125,-0.057220458984375,1.3779296875,101.1875,0,7,0,
336417,45,39.1,0,-0.417724609375,-0.054931640625,1.4619140625,101.1875,0,7,0,
336447,30,32.1,0,-0.5302734375,-0.06732177734375,1.435546875,101.1875,0,7,0,
336477,30,30.2,0,-0.63330078125,-0.0853271484375,1.359375,101.1875,0,7,0,
336507,30,29.7,0,-0.71435546875,-0.0997314453125,1.228515625,101.1875,0,7,0,
336537,30,30.8,0,-0.7666015625,-0.10546875,1.0556640625,101.1875,0,7,0,
336567,30,29.5,0,-0.78857421875,-0.10296630859375,0.84375,101.1875,0,7,0,
336597,30,30.3,0,-0.7841796875,-0.09808349609375,0.59814453125,101.1875,0,7,0,
336642,45,44.1,0,-0.74853515625,-0.0946044921875,0.20556640625,101.1875,0,7,0,
336672,30,31.1,0,-0.76123046875,-0.09149169921875,0.12115478515625,101.1875,0,7,0,
336702,30,29.3,0,-0.734375,-0.0816650390625,0.081298828125,101.1875,0,7,0,
336732,30,30.8,0,-0.693359375,-0.071533203125,0.059814453125,101.1875,0,7,0,
336762,30,29.7,0,-0.63427734375,-0.06085205078125,0.039886474609375,101.1875,0,7,0,
336792,30,30,0,-0.56640625,-0.05133056640625,0.01226806640625,101.1875,0,7,0,
336822,30,29.6,0,-0.50634765625,-0.04888916015625,0,101.1875,1,6,0,
336852,30,29.8,0,-0.468994140625,-0.052490234375,0,101.1875,1,6,0,
336882,30,34.4,0,-0.4228515625,-0.054229736328125,0,101.1875,1,6,0,
336912,30,25.5,0,-0.36865234375,-0.05584716796875,0,101.1875,1,6,0,
336942,30,31,0,-0.316162109375,-0.055419921875,0,101.1875,1,6,0,
336972,30,29.2,0,-0.273193359375,-0.05206298828125,0,101.1875,1,6,0,
337032,60,44.9,0,-0.21435546875,-0.0478515625,0,101.1875,1,6,0,
337062,30,46.6,0,-0.188232421875,-0.0469970703125,0,101.1875,1,6,0,
337092,30,29.4,0,-0.1568603515625,-0.046966552734375,0,101.1875,1,6,0,
337137,45,29.5,0,-0.10101318359375,-0.045318603515625,0,101.1875,1,6,0,
337167,30,45.9,0,-0.058563232421875,-0.045562744140625,0,101.1875,1,6,0,
337197,30,29,0,-0.01398468017578125,-0.049072265625,0,101.1875,1,6,0,
337242,45,30.2,0,0.053985595703125,-0.058380126953125,0,101.1875,1,6,0,
337272,30,43.5,0,0.10101318359375,-0.06414794921875,0,101.1875,1,6,0,
337302,30,30.5,0,0.1513671875,-0.06903076171875,0,101.1875,1,6,0,
337332,30,30.7,0,0.2056884765625,-0.07525634765625,0,101.1875,1,6,0,
337362,30,29.2,0,0.26318359375,-0.08428955078125,0,101.1875,1,6,0,
337407,45,44,0,0.31591796875,-0.1019287109375,0.10888671875,101.1875,1,6,0,
337437,30,32.5,0,0.287109375,-0.113037109375,0.319091796875,101.1875,1,6,0,
337467,30,29.1,0,0.2105712890625,-0.119873046875,0.60595703125,100,0,7,0,
337497,30,29.9,0,0.10675048828125,-0.12188720703125,0.88818359375,100,0,7,0,
337527,30,31,0,-0.0214691162109375,-0.11444091796875,1.1240234375,100,0,7,0,
337557,30,30.1,0,-0.1552734375,-0.0938720703125,1.2978515625,100,0,7,0,
337587,30,29.1,0,-0.291015625,-0.072265625,1.408203125,100,0,7,0,
337617,30,29.9,0,-0.414794921875,-0.058074951171875,1.4482421875,100,0,7,0,
337647,30,32.9,0,-0.52685546875,-0.0570068359375,1.4189453125,100,0,7,0,
337677,30,28.1,0,-0.62353515625,-0.06475830078125,1.337890625,100,0,7,0,
337707,30,29.9,0,-0.69189453125,-0.07220458984375,1.203125,100,0,7,0,
337737,30,31,0,-0.736328125,-0.07586669921875,1.029296875,100,0,7,0,
337767,30,29.1,0,-0.75537109375,-0.0775146484375,0.822265625,100,0,7,0,
337797,30,29.1,0,-0.75146484375,-0.0799560546875,0.58447265625,100,0,7,0,
337827,30,30.8,0,-0.7265625,-0.08367919921875,0.31298828125,100,0,7,0,
337872,45,29,0,-0.73193359375,-0.09185791015625,0.113525390625,100,0,7,0,
337917,45,59.8,0,-0.693359375,-0.0970458984375,0.061370849609375,100,0,7,0,
337947,30,30.9,0,-0.6513671875,-0.100341796875,0.042938232421875,100,0,7,0,
337992,45,44.2,0,-0.57177734375,-0.099609375,0.01226806640625,100,0,7,0,
338037,45,34,0,-0.493408203125,-0.09710693359375,0,100,1,7,0,
338097,60,44,0,-0.411376953125,-0.09454345703125,0,100,1,6,0,
338127,30,58.2,0,-0.358154296875,-0.0943603515625,0,100,1,6,0,
338157,30,29.3,0,-0.30810546875,-0.09283447265625,0,100,1,6,0,
338187,30,29.6,0,-0.265869140625,-0.08709716796875,0,100,1,6,0,
338217,30,30.9,0,-0.232666015625,-0.08135986328125,0,100,1,6,0,
338247,30,30.1,0,-0.2044677734375,-0.0772705078125,0,100,1,6,0,
338277,30,30.1,0,-0.1785888671875,-0.07415771484375,0,100,1,6,0,
338307,30,29.2,0,-0.150390625,-0.0726318359375,0,100,1,6,0,
338337,30,31.8,0,-0.1170654296875,-0.07159423828125,0,100,1,6,0,
338367,30,28.1,0,-0.07904052734375,-0.07135009765625,0,100,1,6,0,
338412,45,45.1,0,-0.0169677734375,-0.0736083984375,0,100,1,6,0,
338472,60,44.4,0,0.07098388671875,-0.080322265625,0,100,1,6,0,
338502,30,45.3,0,0.1170654296875,-0.08367919921875,0,100,1,6,0,
338532,30,31.4,0,0.1661376953125,-0.0877685546875,0,100,1,6,0,
338577,45,29.4,0,0.248291015625,-0.09979248046875,0,100,1,6,0,
338607,30,45.6,0,0.303955078125,-0.11224365234375,0.007671356201171875,100,1,6,0,
338637,30,29.4,0,0.328125,-0.1253662109375,0.1058349609375,100,1,6,0,
338667,30,29.8,0,0.298583984375,-0.1383056640625,0.308349609375,100,1,6,0,
338697,30,29.8,0,0.2222900390625,-0.1463623046875,0.58447265625,100,1,6,0,
338727,30,30.3,0,0.1162109375,-0.1497802734375,0.86962890625,96.75,0,7,0,
338757,30,30.1,0,-0.0034236907958984375,-0.1468505859375,1.107421875,96.75,0,7,0,
338787,30,30.4,0,-0.127685546875,-0.1334228515625,1.2822265625,96.75,0,7,0,
338817,30,32,0,-0.255126953125,-0.11798095703125,1.3955078125,96.75,0,7,0,
338847,30,29.3,0,-0.370361328125,-0.10980224609375,1.4404296875,96.75,0,7,0,
338877,30,26.7,0,-0.47509765625,-0.11285400390625,1.4208984375,96.75,0,7,0,
338907,30,31.2,0,-0.5703125,-0.1224365234375,1.3525390625,96.75,0,7,0,
338937,30,31.7,0,-0.64599609375,-0.13232421875,1.236328125,96.75,0,7,0,
338967,30,27.9,0,-0.7001953125,-0.141845703125,1.0849609375,96.75,0,7,0,
338997,30,32.2,0,-0.728515625,-0.15380859375,0.89892578125,96.75,0,7,0,
339027,30,28.8,0,-0.73046875,-0.17041015625,0.6796875,96.75,0,7,0,
339057,30,31.4,0,-0.71142578125,-0.1932373046875,0.43115234375,96.75,0,7,0,
339087,30,27.7,0,-0.69140625,-0.218994140625,0.210205078125,96.75,0,7,0,
339117,30,33,0,-0.6982421875,-0.2410888671875,0.14111328125,96.75,0,7,0,
339147,30,28.5,0,-0.6708984375,-0.25439453125,0.10125732421875,96.75,0,7,0,
339192,45,29.3,0,-0.6103515625,-0.264892578125,0.0675048828125,96.75,0,7,0,
339222,30,44.3,0,-0.55908203125,-0.26904296875,0.04754638671875,96.75,0,7,0,
339252,30,31.5,0,-0.50341796875,-0.267333984375,0.0306854248046875,96.75,0,7,0,
339282,30,28.6,0,-0.440185546875,-0.2607421875,0.006134033203125,96.75,0,7,0,
339312,30,30.7,0,-0.39306640625,-0.260009765625,0,96.75,0,7,0,
339342,30,31.1,0,-0.368408203125,-0.264892578125,0,96.75,1,6,0,
339372,30,28.1,0,-0.344482421875,-0.259521484375,0,96.75,1,6,0,
339402,30,29,0,-0.323486328125,-0.2454833984375,0,96.75,1,6,0,
339462,60,60.5,0,-0.2919921875,-0.2086181640625,0,96.75,1,6,0,
339507,45,44.6,0,-0.274169921875,-0.185302734375,0,96.75,1,6,0,
339567,60,61.3,0,-0.241943359375,-0.1649169921875,0,96.75,1,6,0,
339597,30,30.7,0,-0.223876953125,-0.15771484375,0,96.75,1,6,0,
339627,30,30.4,0,-0.2088623046875,-0.15087890625,0,96.75,1,6,0,
339657,30,29.8,0,-0.1971435546875,-0.1434326171875,0,96.75,1,6,0,
339687,30,28.3,0,-0.18896484375,-0.135009765625,0,96.75,1,6,0,
339717,30,31,0,-0.18115234375,-0.124755859375,0,96.75,1,6,0,
339747,30,30.7,0,-0.1717529296875,-0.112548828125,0,96.75,1,6,0,
339777,30,29.8,0,-0.161376953125,-0.09954833984375,0,96.75,1,6,0,
339807,30,29.8,0,-0.1510009765625,-0.087646484375,0,96.75,1,6,0,
339837,30,29.2,0,-0.1414794921875,-0.07891845703125,0,96.75,1,6,0,
339867,30,30.9,0,-0.1318359375,-0.0743408203125,0,96.75,1,6,0,
339897,30,28.5,0,-0.1214599609375,-0.0732421875,0,96.75,1,6,0,
339927,30,30.1,0,-0.1099853515625,-0.07403564453125,0,96.75,1,6,0,
339957,30,36.1,0,-0.09747314453125,-0.07470703125,0,96.75,1,6,0,
339987,30,23.2,0,-0.0833740234375,-0.07366943359375,0,96.75,1,6,0,
340032,45,46.9,0,-0.0599365234375,-0.066650390625,0,96.75,1,6,0,
340062,30,29.6,0,-0.0440673828125,-0.058502197265625,0,96.75,1,6,0,
340092,30,29.4,0,-0.0291595458984375,-0.04998779296875,0,96.75,1,6,0,
340122,30,32.1,0,-0.0159759521484375,-0.041259765625,0,96.75,1,6,0,
340152,30,30.3,0,-0.0029621124267578125,-0.03179931640625,0,96.75,1,6,0,
340197,45,43.5,0,0.01270294189453125,-0.020416259765625,0,96.75,1,6,0,
340227,30,32.7,0,0.0232391357421875,-0.01512908935546875,0,96.75,1,6,0,
340257,30,30.1,0,0.037017822265625,-0.01218414306640625,0,96.75,1,6,0,
340287,30,28.2,0,0.05108642578125,-0.010223388671875,0,96.75,1,6,0,
340317,30,28.9,0,0.06353759765625,-0.0086822509765625,0,96.75,1,6,0,
340347,30,32.2,0,0.07476806640625,-0.00916290283203125,0,96.75,1,6,0,
340377,30,27.6,0,0.0865478515625,-0.0125885009765625,0,96.75,1,6,0,
340407,30,28.7,0,0.1016845703125,-0.0189208984375,0,96.75,1,6,0,
340437,30,29.7,0,0.1217041015625,-0.0264892578125,0,96.75,1,6,0,
340482,45,45.3,0,0.1552734375,-0.037078857421875,0,96.75,1,6,0,
340542,60,45.9,0,0.2060546875,-0.050537109375,0,96.75,1,6,0,
340572,30,44.5,0,0.2333984375,-0.06085205078125,0,96.75,1,6,0,
340602,30,31.2,0,0.265380859375,-0.0751953125,0,96.75,1,6,0,
340632,30,30,0,0.302734375,-0.0931396484375,0,96.75,1,6,0,
340662,30,28.9,0,0.343017578125,-0.11083984375,0,96.75,1,6,0,
340692,30,30,0,0.3603515625,-0.12359619140625,0.08282470703125,96.75,1,6,0,
340722,30,30.5,0,0.327392578125,-0.1334228515625,0.27294921875,96.75,1,6,0,
340752,30,31.2,0,0.2489013671875,-0.1380615234375,0.54150390625,58.96875,0,7,0,
340782,30,30.1,0,0.1429443359375,-0.1376953125,0.822265625,58.96875,0,7,0,
340827,45,44.4,0,-0.0523681640625,-0.1256103515625,1.16015625,58.96875,0,7,0,
340857,30,32.2,0,-0.19189453125,-0.11083984375,1.3037109375,58.96875,0,7,0,
340902,45,28,0,-0.39111328125,-0.1031494140625,1.3974609375,58.96875,0,7,0,
340947,45,59.2,0,-0.564453125,-0.12103271484375,1.3408203125,58.96875,0,7,0,
340992,45,31,0,-0.68505859375,-0.13671875,1.1689453125,58.96875,0,7,0,
341022,30,43.1,0,-0.7314453125,-0.1380615234375,1.001953125,58.96875,0,7,0,
341052,30,30.7,0,-0.751953125,-0.1339111328125,0.7958984375,58.96875,0,7,0,
341082,30,30.4,0,-0.75,-0.12841796875,0.55859375,58.96875,0,7,0,
341112,30,29.7,0,-0.724609375,-0.1229248046875,0.285400390625,58.96875,0,7,0,
341142,30,32.8,0,-0.73779296875,-0.1160888671875,0.147216796875,58.96875,0,7,0,
341172,30,30.1,0,-0.732421875,-0.1041259765625,0.10430908203125,58.96875,0,7,0,
341202,30,28.3,0,-0.70556640625,-0.09271240234375,0.081298828125,58.96875,0,7,0,
341247,45,44.8,0,-0.650390625,-0.077880859375,0.06903076171875,58.96875,0,7,0,
341292,45,44.8,0,-0.58740234375,-0.06475830078125,0.0675048828125,58.96875,0,7,0,
341322,30,30.5,0,-0.537109375,-0.05963134765625,0.06903076171875,58.96875,0,7,0,
341352,30,31,0,-0.46826171875,-0.05682373046875,0.0260772705078125,58.96875,0,7,0,
341382,30,29.2,0,-0.4326171875,-0.056365966796875,0,58.96875,1,6,0,
341412,30,29.1,0,-0.392822265625,-0.05645751953125,0,58.96875,1,6,0,
341442,30,29.8,0,-0.352783203125,-0.054473876953125,0,58.96875,1,6,0,
341472,30,29.1,0,-0.31298828125,-0.04986572265625,0,58.96875,1,6,0,
341502,30,29.5,0,-0.273681640625,-0.0479736328125,0,58.96875,1,6,0,
341547,45,30.8,0,-0.2176513671875,-0.049407958984375,0,58.96875,1,6,0,
341592,45,44.7,0,-0.1683349609375,-0.04962158203125,0,58.96875,1,6,0,
341622,30,46.3,0,-0.1375732421875,-0.0482177734375,0,58.96875,1,6,0,
341652,30,29.9,0,-0.10565185546875,-0.047210693359375,0,58.96875,1,6,0,
341682,30,29.5,0,-0.0701904296875,-0.047271728515625,0,58.96875,1,6,0,
341712,30,31.4,0,-0.03173828125,-0.048004150390625,0,58.96875,1,6,0,
341757,45,43.8,0,0.0296478271484375,-0.050506591796875,0,58.96875,1,6,0,
341787,30,29.7,0,0.07098388671875,-0.053558349609375,0,58.96875,1,6,0,
341817,30,31.7,0,0.11346435546875,-0.057647705078125,0,58.96875,1,6,0,
341847,30,30.4,0,0.1585693359375,-0.06243896484375,0,58.96875,1,6,0,
341877,30,29.5,0,0.208251953125,-0.068359375,0,58.96875,1,6,0,
341907,30,29.2,0,0.262451171875,-0.0762939453125,0,58.96875,1,6,0,
341937,30,28,0,0.3134765625,-0.0872802734375,0.01534271240234375,58.96875,1,6,0,
341967,30,34.6,0,0.32666015625,-0.0987548828125,0.13037109375,58.96875,1,6,0,
342012,45,28.1,0,0.24365234375,-0.1124267578125,0.4970703125,58.96875,1,6,0,
342042,30,44.6,0,0.140869140625,-0.1165771484375,0.79296875,93.75,0,7,0,
342072,30,28.7,0,0.0227508544921875,-0.11474609375,1.04296875,93.75,0,7,0,
342102,30,29.9,0,-0.1046142578125,-0.099853515625,1.2333984375,93.75,0,7,0,
342132,30,30.5,0,-0.2391357421875,-0.07867431640625,1.36328125,93.75,0,7,0,
342162,30,30.2,0,-0.362548828125,-0.0633544921875,1.427734375,93.75,0,7,0,
342207,45,32.5,0,-0.529296875,-0.0662841796875,1.4033203125,93.75,0,7,0,
342237,30,42.5,0,-0.62548828125,-0.07965087890625,1.3203125,93.75,0,7,0,
342267,30,30.6,0,-0.69677734375,-0.09075927734375,1.1923828125,93.75,0,7,0,
342297,30,31.5,0,-0.7412109375,-0.09417724609375,1.0234375,93.75,0,7,0,
342327,30,29.6,0,-0.75634765625,-0.0908203125,0.8173828125,93.75,0,7,0,
342357,30,30.2,0,-0.74658203125,-0.08514404296875,0.580078125,93.75,0,7,0,
342402,45,27.3,0,-0.70361328125,-0.0792236328125,0.1978759765625,93.75,0,7,0,
342432,30,45.9,0,-0.72119140625,-0.07403564453125,0.10736083984375,93.75,0,7,0,
342462,30,31.1,0,-0.69921875,-0.062744140625,0.06597900390625,93.75,0,7,0,
342507,45,30.4,0,-0.634765625,-0.053375244140625,0.03680419921875,93.75,0,7,0,
342537,30,42.7,0,-0.57763671875,-0.0479736328125,0.02301025390625,93.75,0,7,0,
342567,30,30.1,0,-0.50634765625,-0.044403076171875,0,93.75,0,7,0,
342612,45,29.8,0,-0.452392578125,-0.045684814453125,0,93.75,1,6,0,
342672,60,62.2,0,-0.364013671875,-0.049102783203125,0,93.75,1,6,0,
342702,30,44.1,0,-0.317138671875,-0.04888916015625,0,93.75,1,6,0,
342732,30,29.5,0,-0.270751953125,-0.05010986328125,0,93.75,1,6,0,
342762,30,30.3,0,-0.2271728515625,-0.051300048828125,0,93.75,1,6,0,
342792,30,29.9,0,-0.18798828125,-0.05120849609375,0,93.75,1,6,0,
